 author_date_unix_timestamp numeric,commit_type numeric,--,bug,-,ns,nd,nf,entrophy ,la,ld,lt,fix,ndev ,age,nuc,exp,rexp,sexp
1270084616,"0
",--,0.0,-,1,1,1,0,0,2,8,0,1,13.14016204,1,44,5.612286161,37
1270084863,"0
",--,0.0,-,1,1,1,0,13,4,96,0,2,20.81533565,1,45,6.612286161,38
1270100818,"3
",--,1.0,-,2,3,11,2.175882298,132,37,52.90909091,0,3,63.98550505,7,40,5.626668644,22
 1270594344,"2
",--,1.0,-,2,2,3,1.246705213,14,7,91,0,3,17.21622299,3,46,7.076445577,26
 1273694541,"2
",--,1.0,-,2,3,9,2.224271677,136,25,49.11111111,0,3,51.60301569,6,48,2.807596889,28
1273694541,"0
",--,0.0,-,2,3,9,2.27651718,124,25,49.11111111,0,3,51.60301312,5,47,2.807596889,27
1273695407,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1273696058,"2
",--,1.0,-,1,1,3,1.178587372,37,9,106,0,2,0.01755787,1,49,4.807596889,42
1273696780,"0
",--,0.0,-,1,1,1,0,3,1,156,0,1,35.90782407,1,50,5.807596889,16
1273697208,"0
",--,0.0,-,1,1,1,0,2,0,66,0,2,0.030868056,1,51,6.807596889,43
 1273697287,"2
",--,1.0,-,1,1,1,0,1,1,0,0,1,0.014224537,1,52,7.807596889,44
 1273713904,"2
",--,1.0,-,1,1,1,0,1,0,144,0,2,0.206550926,1,53,8.712358794,45
1273714333,"0
",--,0.0,-,1,1,2,0.918295834,3,3,72.5,0,2,0.101128472,2,54,9.712358794,46
1273714488,"0
",--,0.0,-,1,1,1,0,1,1,145,0,2,0.001793981,1,55,10.71235879,47
 1273773794,"2
",--,1.0,-,1,1,2,0.764204507,4,5,72.5,0,2,0.687309028,2,56,11.69820932,48
1273776754,"0
",--,0.0,-,1,1,2,0.918295834,4,2,72,0,2,0.034259259,1,57,12.69791709,49
1273780941,"3
",--,1.0,-,2,3,9,2.224271677,136,25,49.11111111,0,3,51.60301569,6,48,2.807596889,28
1273783687,"3
",--,1.0,-,1,1,1,0,1,1,0,0,1,0.014224537,1,52,7.807596889,44
1273800304,"3
",--,1.0,-,1,1,1,0,1,0,144,0,2,0.206550926,1,53,8.712358794,45
1273860194,"3
",--,1.0,-,1,1,2,0.764204507,4,5,72.5,0,2,0.687309028,2,56,11.69820932,48
 1274373869,"1
",--,1.0,-,1,2,3,0.809827492,100,10,45.66666667,0,3,61.23810957,2,58,8.989602746,50
 1274379981,"2
",--,1.0,-,1,2,4,0.854810528,100,31,61.75,0,4,2.036388889,2,59,9.48932026,51
1274380040,"0
",--,0.0,-,1,1,1,0,0,1,194,0,2,0.00068287,1,60,10.48932026,52
1274380518,"0
",--,0.0,-,1,1,1,0,11,23,193,0,2,0.005532407,1,61,11.48932026,53
1274380739,"0
",--,0.0,-,1,1,1,0,7,5,158,0,1,7.91619213,1,62,12.48932026,17
1274380753,"0
",--,0.0,-,1,1,1,0,1,1,0,0,1,6.990729167,1,63,13.48932026,54
1274384321,"0
",--,0.0,-,1,1,1,0,0,1,23,0,2,0.050231481,1,64,13.98932026,55
1274384366,"0
",--,0.0,-,1,1,1,0,1,1,0,0,1,0.04181713,1,65,14.98932026,56
1274384963,"0
",--,0.0,-,1,1,1,0,3,0,0,0,0,0,0,66,15.98932026,18
1274386875,"0
",--,0.0,-,1,2,4,1.489722164,48,6,58.25,0,3,0.052991898,4,67,16.98773296,57
1274387067,"0
",--,0.0,-,1,1,1,0,1,0,56,0,1,0.002222222,1,68,17.98773296,58
1274395295,"0
",--,0.0,-,1,1,1,0,0,5,5,0,2,411.5954167,1,69,18.95456302,19
1274904010,"0
",--,0.0,-,1,1,1,0,1,0,57,0,1,5.983136574,1,70,19.88313525,59
1274904045,"0
",--,0.0,-,2,2,4,1.526597847,42,8,138.75,0,2,6.505969329,3,71,20.88313525,40
1274904718,"0
",--,0.0,-,1,1,1,0,1,1,178,0,1,0.007789352,1,72,21.54980191,21
1274908884,"0
",--,0.0,-,1,1,1,0,4,1,194,0,2,0.056006944,1,73,21.88313525,61
1274908913,"0
",--,0.0,-,1,1,1,0,4,1,197,0,2,0.000335648,1,74,22.88313525,62
1274911465,"0
",--,0.0,-,1,1,1,0,5,4,26,0,2,6.071643519,1,75,23.88313525,63
1274913045,"0
",--,0.0,-,1,1,1,0,5,1,178,0,1,0.096377315,1,76,24.88313525,22
 1274914740,"2
",--,1.0,-,1,1,2,0.863120569,2,5,86.5,0,3,6.604519676,2,77,25.88313525,64
1274932061,"0
",--,0.0,-,1,1,1,0,2,2,200,0,2,0.267916667,1,78,26.32757969,65
 1274932108,"1
",--,1.0,-,1,1,2,0.811278124,5,3,172.5,0,2,0.10078125,2,79,27.32757969,66
1274941411,"0
",--,0.0,-,1,1,1,0,1,1,0,0,1,6.418240741,1,80,28.31762298,67
1274983106,"0
",--,0.0,-,1,2,4,0.956765708,73,15,88,0,2,45.32132523,3,81,28.81751333,68
1274983129,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274984781,"3
",--,1.0,-,1,2,4,0.854810528,100,31,61.75,0,4,2.036388889,2,59,9.48932026,51
1275522004,"0
",--,0.0,-,1,1,1,0,61,14,201,0,1,7.152303241,1,82,19.39200221,69
1275522594,"0
",--,0.0,-,1,1,1,0,13,5,248,0,1,0.006828704,1,83,20.39200221,70
1275522710,"0
",--,0.0,-,1,1,1,0,27,1,256,0,1,0.001342593,1,84,21.39200221,71
 1275525570,"2
",--,1.0,-,1,1,2,0.795040279,16,9,213.5,0,2,3.4509375,2,85,22.39200221,72
 1275527320,"2
",--,1.0,-,1,1,2,0.954434003,11,13,134.5,0,2,3.159513889,2,0,0,0
1275529807,"0
",--,0.0,-,1,1,1,0,1,1,0,0,1,6.810138889,1,86,23.09755777,73
1275532711,"3
",--,1.0,-,1,1,2,0.522559375,8,9,58,0,2,0.117488426,1,39,4.710501269,32
1275598913,"0
",--,0.0,-,1,1,1,0,3,3,202,0,2,7.127395833,1,87,20.08718874,74
1275604316,"0
",--,0.0,-,1,1,1,0,2,2,15,0,1,8.104988426,1,88,21.0649931,75
 1275604337,"1
",--,1.0,-,1,1,3,0.637712567,68,42,201,0,3,0.621944444,3,89,22.0649931,76
1275606988,"0
",--,0.0,-,1,1,1,0,71,0,0,0,0,0,0,90,22.89236883,77
1275607057,"0
",--,0.0,-,1,1,1,0,4,1,150,0,3,0.922881944,1,91,23.89236883,78
1275607064,"0
",--,0.0,-,1,1,1,0,3,2,25,0,2,8.013009259,1,92,24.89236883,79
1275607070,"0
",--,0.0,-,1,3,3,0.853082399,48,32,121,0,2,5.13023534,3,93,25.89236883,80
 1275609529,"2
",--,1.0,-,1,5,10,2.860034413,301,83,65.9,0,3,2.233829861,4,94,26.89236883,81
1275609620,"0
",--,0.0,-,1,1,1,0,1,1,86,0,1,0.001053241,1,95,27.89236883,82
1275609746,"0
",--,0.0,-,2,2,2,0.918295834,2,1,91,0,1,4.494444444,2,96,28.89236883,53
1275610611,"0
",--,0.0,-,1,1,1,0,12,6,241,0,2,0.012523148,1,97,29.89236883,84
1275611970,"3
",--,1.0,-,1,1,2,0.795040279,16,9,213.5,0,2,3.4509375,2,85,22.39200221,72
1275670841,"0
",--,0.0,-,1,1,2,1,4,4,49.5,0,1,0.709103009,2,1,1,0
1275672099,"0
",--,0.0,-,1,1,2,1,2,2,49.5,0,2,0.723663194,2,98,30.89236883,85
1275672131,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1275687368,"2
",--,1.0,-,1,1,5,2.287388747,18,13,86.4,0,4,0.736,4,99,31.89236883,86
 1275687586,"2
",--,1.0,-,2,2,4,1.658275377,29,10,89.25,0,4,0.227123843,2,100,32.89236883,55.5
1275688258,"0
",--,0.0,-,1,3,5,1.904708044,27,6,141.6,0,3,0.597708333,4,101,33.89236883,88
 1275688871,"2
",--,1.0,-,1,1,4,1.395354827,61,20,121.25,0,4,0.011614583,3,102,34.89236883,89
1275690026,"0
",--,0.0,-,1,1,1,0,1,1,147,0,3,0.013368056,1,103,35.89236883,90
1275691944,"3
",--,1.0,-,2,2,3,1.246705213,14,7,91,0,3,17.21622299,3,46,7.076445577,26
1275692340,"3
",--,1.0,-,1,1,2,0.863120569,2,5,86.5,0,3,6.604519676,2,77,25.88313525,64
 1275700168,"2
",--,1.0,-,1,1,4,1.440326547,34,10,129.75,0,4,0.131128472,3,104,36.88023039,91
1275769658,"3
",--,1.0,-,1,1,3,1.178587372,37,9,106,0,2,0.01755787,1,49,4.807596889,42
1275773986,"3
",--,1.0,-,2,2,4,1.658275377,29,10,89.25,0,4,0.227123843,2,100,32.89236883,55.5
1275775271,"3
",--,1.0,-,1,1,4,1.395354827,61,20,121.25,0,4,0.011614583,3,102,34.89236883,89
1275929442,"0
",--,0.0,-,1,1,1,0,0,13,247,0,2,2.801782407,1,105,37.87456599,92
1275931928,"0
",--,0.0,-,1,1,1,0,11,6,234,0,2,0.028773148,1,106,38.87456599,93
 1275949593,"1
",--,1.0,-,1,1,1,0,29,0,0,0,0,0,0,107,39.86950596,25
 1276107234,"2
",--,1.0,-,1,1,1,0,371,1,18,0,1,5.760474537,1,108,40.84123115,94
1276110386,"0
",--,0.0,-,1,1,3,1.459147917,0,6,145,0,4,3.853757716,2,109,41.84123115,95
1276127929,"3
",--,1.0,-,1,5,10,2.860034413,301,83,65.9,0,3,2.233829861,4,94,26.89236883,81
1276206231,"0
",--,0.0,-,1,1,1,0,1,3,25,0,2,29.07048611,1,110,36.32901931,26
1276456102,"0
",--,0.0,-,1,1,1,0,1,1,191,0,1,8.894861111,1,0,0,0
 1279215255,"2
",--,1.0,-,2,4,5,0.916118214,21,4,4.6,0,2,15.31141898,2,111,10.48378866,61.5
1279219760,"0
",--,0.0,-,1,2,2,0.619382195,9,4,9.5,0,1,0.052141204,1,112,11.38515647,97
 1279670146,"2
",--,1.0,-,2,2,5,1.759284749,56,58,140.2,0,4,35.12975926,5,113,11.71287972,63
1279670470,"0
",--,0.0,-,1,1,1,0,1,1,171,0,2,0.00375,1,114,12.71287972,99
1279670476,"0
",--,0.0,-,1,1,1,0,25,3,336,0,1,0.003819444,1,115,13.71287972,100
1279670903,"0
",--,0.0,-,1,1,1,0,1,9,183,0,2,0.008761574,1,116,14.71287972,29
1279844341,"0
",--,0.0,-,1,1,1,0,10,3,236,0,2,43.21707176,1,117,13.9220629,101
1280359424,"0
",--,0.0,-,1,1,1,0,4,1,155,0,3,49.17868056,1,118,12.54713358,102
 1280359553,"2
",--,1.0,-,1,1,1,0,9,3,171,0,2,7.975497685,1,119,13.54713358,103
1280359692,"0
",--,0.0,-,1,1,2,0.189278431,39,30,88.5,0,2,3.991232639,2,120,14.54713358,104
1280360684,"0
",--,0.0,-,1,1,2,1,2,2,172,0,3,0.013032407,2,121,15.53324469,105
1280361197,"0
",--,0.0,-,1,1,3,0.773228349,24,2,181.6666667,0,2,2.672604167,3,123,16.50546691,107
1280361197,"0
",--,0.0,-,1,1,1,0,1,1,186,0,2,0.0059375,1,122,16.50546691,106
1280361346,"3
",--,1.0,-,2,2,5,1.759284749,56,58,140.2,0,4,35.12975926,5,113,11.71287972,63
 1280362229,"2
",--,1.0,-,2,3,7,1.406883577,79,11,85,0,2,7.297733135,3,124,18.50546691,69
1280362289,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280365720,"3
",--,1.0,-,1,1,2,0.954434003,11,13,134.5,0,2,3.159513889,2,0,0,0
1280429378,"0
",--,0.0,-,1,1,1,0,5,4,158,0,3,0.795069444,1,125,18.99816198,109
1280433614,"0
",--,0.0,-,1,1,1,0,14,0,428,0,1,0.826215278,1,126,19.96234731,110
1280445953,"3
",--,1.0,-,1,1,1,0,9,3,171,0,2,7.975497685,1,119,13.54713358,103
1280871904,"0
",--,0.0,-,1,1,2,0.918295834,3,3,3,0,1,65.38191551,2,127,20.09179168,111
1281049379,"0
",--,0.0,-,1,1,1,0,3,0,442,0,1,7.126909722,1,128,15.32612642,112
1281122632,"0
",--,0.0,-,1,1,1,0,1,1,159,0,3,8.023773148,1,129,16.05945976,113
 1281123787,"1
",--,1.0,-,2,2,3,0.828411717,48,1,161.3333333,0,1,6.163287037,2,130,17.05945976,72.5
1281123799,"0
",--,0.0,-,1,1,1,0,1,1,0,0,1,2.915451389,1,131,18.05945976,115
1281387971,"0
",--,0.0,-,1,1,1,0,2,1,186,0,2,11.87201389,1,132,18.96207354,116
1281401156,"0
",--,0.0,-,1,1,1,0,1,2,187,0,2,0.152604167,1,133,19.9477573,117
1281556544,"0
",--,0.0,-,1,2,4,1.291083107,116,134,175.75,0,2,38.95412037,4,134,20.08110877,118
 1281557087,"2
",--,1.0,-,1,2,3,1.159554752,11,6,137.6666667,0,2,0.006284722,1,135,21.05496825,119
1281558103,"0
",--,0.0,-,1,2,3,1.122113677,13,5,139.3333333,0,2,0.011759259,1,136,22.04739249,120
1281558465,"0
",--,0.0,-,1,1,2,0.522559375,5,12,121,0,2,0.004189815,1,137,23.04189798,121
1281643487,"3
",--,1.0,-,1,2,3,1.159554752,11,6,137.6666667,0,2,0.006284722,1,135,21.05496825,119
 1281993004,"1
",--,1.0,-,2,4,10,2.413858739,217,72,110,0,3,6.597809028,5,138,19.39768042,77
1282847352,"0
",--,0.0,-,1,1,1,0,5,4,235,0,2,9.888287037,1,139,13.24108935,123
1282847360,"0
",--,0.0,-,1,1,1,0,1,1,0,0,1,9.88837963,1,140,14.24108935,124
1282847395,"0
",--,0.0,-,1,1,1,0,0,2,236,0,2,0.000497685,1,141,15.24108935,125
1282852951,"0
",--,0.0,-,2,2,2,0.918295834,2,1,271.5,0,1,9.953090278,1,142,16.08372541,79.5
1282868976,"0
",--,0.0,-,1,1,1,0,2,0,83,0,1,10.13856481,1,143,16.86525944,127
1282869282,"0
",--,0.0,-,1,1,1,0,11,15,234,0,2,0.253321759,1,144,17.86525944,128
1282934960,"0
",--,0.0,-,1,1,1,0,4,1,230,0,2,0.760162037,1,145,18.85884918,129
1282936177,"0
",--,0.0,-,1,1,1,0,1,1,233,0,2,0.014085648,1,146,19.85884918,130
 1283206399,"2
",--,1.0,-,3,13,41,3.109250149,243,250,61.43902439,0,6,8.16027185,8,147,20.30071813,55
1283209659,"0
",--,0.0,-,1,9,19,2.987666851,75,319,102.6842105,0,3,0.025819323,2,148,21.29209304,1
 1283209801,"2
",--,1.0,-,1,1,1,0,5,5,187,0,2,0.001643519,1,149,22.29209304,2
 1283214507,"2
",--,1.0,-,3,5,12,2.497289611,315,3,16.58333333,0,2,0.012359182,2,150,23.29153933,12.66666667
 1283215276,"2
",--,1.0,-,1,2,6,1.654404462,153,25,145.6666667,0,3,0.027604167,2,151,24.29153933,4
1283215558,"0
",--,0.0,-,1,2,3,1.540709585,21,6,97.33333333,0,1,0.003263889,1,152,25.20820599,5
1283215631,"0
",--,0.0,-,1,2,2,1,2,2,61.5,0,1,0.000844907,1,153,26.20820599,6
 1283215771,"2
",--,1.0,-,1,2,2,0.706274089,29,23,61.5,0,1,0.00162037,1,154,27.20820599,7
1283216016,"0
",--,0.0,-,1,1,1,0,2,0,184,0,1,0.005300926,1,155,28.20820599,8
1283216115,"0
",--,0.0,-,1,1,1,0,0,2,93,0,1,0.003981481,1,156,29.20820599,9
1283216332,"0
",--,0.0,-,1,1,1,0,1,0,0,0,0,0,0,157,30.20820599,1
1283216513,"0
",--,0.0,-,1,1,1,0,802,1,1,0,1,0.002094907,1,158,31.20820599,2
1283216871,"0
",--,0.0,-,2,2,2,0.297472249,38,38,435,0,2,0.062673611,2,159,32.20820599,6.5
 1283224537,"2
",--,1.0,-,2,3,4,1.645733485,33,12,79.75,0,1,43.29811343,4,160,33.20820599,23.5
1283224600,"0
",--,0.0,-,1,1,1,0,1,1,196,0,1,0.000729167,1,161,34.20820599,12
1283225034,"0
",--,0.0,-,1,1,2,0.907165768,19,12,120.5,0,1,0.005387731,2,162,35.20820599,13
 1283226824,"2
",--,1.0,-,3,4,5,1.366714678,99,27,92.4,0,2,0.089372685,4,163,36.20820599,18.33333333
 1283227599,"2
",--,1.0,-,1,3,4,1.913394829,39,24,102.5,0,1,0.006727431,1,164,37.20820599,15
 1283229457,"2
",--,1.0,-,1,4,8,2.216614429,216,45,85.625,0,3,0.145180845,4,165,38.20820599,16
1283229576,"0
",--,0.0,-,2,2,2,0.918295834,2,1,104,0,1,0.027366898,2,166,39.20820599,11
1283229644,"0
",--,0.0,-,1,1,1,0,3,3,245,0,1,0.002164352,1,167,40.20820599,18
1283229705,"0
",--,0.0,-,1,1,1,0,4,4,245,0,1,0.000706019,1,168,41.20820599,19
 1283229851,"1
",--,1.0,-,1,2,2,0.99789131,39,35,134.5,0,1,0.013877315,2,169,42.20820599,20
1283230032,"0
",--,0.0,-,1,1,1,0,4,3,107,0,1,0.005277778,1,170,43.20820599,21
1283232258,"0
",--,0.0,-,1,2,3,0.749876586,61,0,135.3333333,0,1,0.028680556,3,171,44.20820599,22
1283232705,"0
",--,0.0,-,2,2,2,0.99631652,11,17,93.5,0,2,0.257546296,2,172,45.20820599,22
1283232763,"0
",--,0.0,-,1,1,1,0,1,1,173,0,2,0.000671296,1,173,46.20820599,39
1283233405,"0
",--,0.0,-,2,2,2,0.100000943,0,231,118,0,2,0.10896412,2,174,47.20820599,15
1283235865,"0
",--,0.0,-,1,1,1,0,55,16,253,0,1,0.041747685,1,0,0,0
1283237270,"0
",--,0.0,-,1,1,1,0,21,3,293,0,2,0.016261574,1,1,1,0
1283237293,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1283237659,"2
",--,1.0,-,4,16,44,3.235101125,279,336,83.81818182,0,7,0.044893992,8,175,48.20820599,18
1283237761,"0
",--,0.0,-,1,4,8,1.843999301,0,369,84.125,0,3,0.00088831,2,176,49.20820599,1
1283237806,"0
",--,0.0,-,1,1,2,0,0,18,21,0,1,0.000856481,2,177,50.20820599,2
1283237952,"0
",--,0.0,-,1,1,1,0,0,9,802,0,1,0.003391204,1,178,51.20820599,9
1283239463,"0
",--,0.0,-,1,1,1,0,89,34,253,0,2,0.019699074,1,179,52.20820599,3
 1283283460,"2
",--,1.0,-,2,3,7,2.201234492,79,69,183.5714286,0,5,0.527121362,2,180,53.20211518,7
 1283288151,"2
",--,1.0,-,2,3,4,0.10892553,272,495,394.25,0,2,0.185972222,2,181,54.20211518,8
1283288333,"0
",--,0.0,-,1,1,2,0.994984828,23,1,181.5,0,2,0.293715278,2,182,55.20211518,6
 1283288929,"2
",--,1.0,-,2,5,7,1.217703614,296,192,179.2857143,0,3,0.030686177,3,183,56.20211518,9.5
1283289250,"0
",--,0.0,-,1,1,1,0,1,1,320,0,2,0.010613426,1,184,57.20211518,8
1283289636,"0
",--,0.0,-,2,2,3,1.295836389,14,14,118.6666667,0,4,0.403784722,2,185,58.20127485,25
1283290568,"3
",--,1.0,-,1,1,5,2.287388747,18,13,86.4,0,4,0.736,4,99,31.89236883,86
 1283290940,"1
",--,1.0,-,1,2,2,0.591672779,7,0,7.5,0,1,0.30833912,1,2,2,0
1283290949,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283293877,"0
",--,0.0,-,1,2,2,0.994517949,292,236,160,0,2,0.032083333,1,0,0,0
1283296201,"3
",--,1.0,-,1,1,1,0,5,5,187,0,2,0.001643519,1,149,22.29209304,2
1283297545,"0
",--,0.0,-,1,1,1,0,52,44,65,0,1,0.099722222,1,1,1,0
1283299841,"0
",--,0.0,-,1,4,4,1.089885086,260,260,107.75,0,3,0.086024306,2,186,59.05376918,10
1283299959,"0
",--,0.0,-,1,1,1,0,18,5,257,0,2,0.001365741,1,187,60.05376918,11
 1283300119,"2
",--,1.0,-,1,3,3,1.248945048,69,72,51,0,3,0.001072531,1,188,61.05376918,12
1283300152,"0
",--,0.0,-,1,2,2,0.591672779,7,7,45,0,3,0.000381944,1,189,62.05376918,13
1283300278,"0
",--,0.0,-,1,1,2,0.970950594,4,1,5.5,0,1,147.5403241,1,190,63.05376918,42
1283300313,"0
",--,0.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283300907,"3
",--,1.0,-,3,5,12,2.497289611,315,3,16.58333333,0,2,0.012359182,2,150,23.29153933,12.66666667
1283301676,"3
",--,1.0,-,1,2,6,1.654404462,153,25,145.6666667,0,3,0.027604167,2,151,24.29153933,4
1283302171,"3
",--,1.0,-,1,2,2,0.706274089,29,23,61.5,0,1,0.00162037,1,154,27.20820599,7
